"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","start","end","saccver","spid","gene_uni","evalue","protein_names","gene_ontology_biological_process","gene_ontology_i_ds"
"g33176",996.727265999487,0.322947813388257,0.0775520726158167,4.16427056679839,3.12349537686473e-05,0.00887230439321343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g33519",103.195158440469,-0.820138612226725,0.196661578101851,-4.17030423605152,3.04193267110764e-05,0.00887230439321343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g56373",36.7001312584385,0.620980354253751,0.149110485526861,4.16456530243065,3.11946334949795e-05,0.00887230439321343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g65208",70.266961769314,2.14366900130506,0.514638665712244,4.16538659865031,3.10825397085921e-05,0.00887230439321343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g128634",90.4461684375986,1.49863042940268,0.35938988399583,4.16992936122839,3.04694065810498e-05,0.00887230439321343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g138964",218.58311631469,0.688660342173211,0.165257006239216,4.16720814351646,3.08352922867095e-05,0.00887230439321343,0,2924,"sp|P20000|ALDH2_BOVIN","P20000","ALDH2",2.21e-34,"Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.3) (ALDH class 2) (ALDH-E2) (ALDHI)","aldehyde catabolic process [GO:0046185]; ethanol catabolic process [GO:0006068]; regulation of dopamine biosynthetic process [GO:1903179]; regulation of serotonin biosynthetic process [GO:1905627]","GO:0004029; GO:0005739; GO:0005759; GO:0006068; GO:0008957; GO:0018547; GO:0043878; GO:0046185; GO:0051287; GO:0052689; GO:1903179; GO:1905627"
"g34469",163.437773544083,1.24008007053422,0.29838900442609,4.15591745050843,3.23984796291886e-05,0.00915655925278806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g2800",29.0003824058442,-0.809581216287462,0.195157856735733,-4.14834037342258,3.348942326316e-05,0.00933076329862072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g21054",73.0342141937431,1.15689392173932,0.278861311052344,4.14863545385168,3.34462925234787e-05,0.00933076329862072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g138378",70.762629603449,3.23395936892849,0.77960881732496,4.14818213578579,3.35125739895698e-05,0.00933076329862072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g32947",154.755947634245,-1.02333381665926,0.246869961550143,-4.14523423681664,3.39466516160588e-05,0.00940506197138116,23721,30164,"sp|Q80U96|XPO1_RAT","Q80U96","XPO1",1.26e-35,"Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog)","mRNA transport [GO:0051028]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nucleocytoplasmic transport [GO:0006913]; protein export from nucleus [GO:0006611]; protein localization to nucleus [GO:0034504]; regulation of centrosome duplication [GO:0010824]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]; regulation of protein catabolic process [GO:0042176]; regulation of protein export from nucleus [GO:0046825]; response to xenobiotic stimulus [GO:0009410]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]; ribosomal subunit export from nucleus [GO:0000054]; ribosome biogenesis [GO:0042254]","GO:0000054; GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005730; GO:0005737; GO:0006611; GO:0006913; GO:0009410; GO:0010824; GO:0015030; GO:0019904; GO:0031267; GO:0032434; GO:0032991; GO:0034504; GO:0042176; GO:0042254; GO:0046825; GO:0051028; GO:1990904"
"g24136",133.690115054608,1.40583272065563,0.339336012106725,4.14289279799009,3.42952279720568e-05,0.00940893761758252,13175,35182,"sp|P11369|LORF2_MOUSE","P11369","LORF2",5.45e-11,"LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]","GO:0003964; GO:0004519; GO:0006310; GO:0046872"
"g140086",31.584567248345,0.646877480831873,0.15612011615137,4.14346015605497,3.42104531070694e-05,0.00940893761758252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g41210",144.937089139368,-0.340467436884759,0.0823104114056274,-4.13638361260191,3.52822178393556e-05,0.00954588618496877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g73630",110.503479393474,2.91164346007036,0.703791133480811,4.13708460018522,3.51746448167753e-05,0.00954588618496877,3116,8914,"sp|P00688|AMYP_MOUSE","P00688","AMYP",2.2e-23,"Pancreatic alpha-amylase (PA) (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)","carbohydrate catabolic process [GO:0016052]","GO:0004556; GO:0005509; GO:0005615; GO:0016052; GO:0016160; GO:0031404"
"g78144",34.2325412861381,0.911312093181242,0.220323549491919,4.13624460609313,3.53035867585346e-05,0.00954588618496877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4979",276.995127326562,-1.02833506824023,0.248724376972656,-4.13443620105352,3.55827080812668e-05,0.00957532376988807,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g55668",138.910960729204,0.460809735941445,0.111566951575938,4.13034262774308,3.62222982135602e-05,0.00970102141012883,2086,14916,"sp|Q91W96|APC4_MOUSE","Q91W96","APC4",1.27e-64,"Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4)","anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell cycle [GO:0007049]; cell division [GO:0051301]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]; protein K11-linked ubiquitination [GO:0070979]","GO:0005634; GO:0005680; GO:0007049; GO:0019903; GO:0031145; GO:0034399; GO:0045842; GO:0051301; GO:0070979"
"g116616",29.0358103245644,0.705529102017461,0.170986396299566,4.12622943863548,3.6875937987019e-05,0.00982927253206599,1864,4806,"sp|P0C6T1|CTF8_RAT","P0C6T1","CTF8",1.95e-12,"Chromosome transmission fidelity protein 8 homolog","DNA duplex unwinding [GO:0032508]; DNA replication [GO:0006260]; mitotic sister chromatid cohesion [GO:0007064]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]","GO:0003677; GO:0005634; GO:0006260; GO:0007064; GO:0031390; GO:0032508; GO:1900264"
"g38948",38.850374715847,1.9646741127763,0.476485328289485,4.12326255632928,3.73543498404504e-05,0.00990982709305006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g103355",59.8514370924274,-0.687792778204359,0.166885299048969,-4.1213503054127,3.76658181274494e-05,0.00994554433391552,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g2450",884.940567321357,-0.36318776749928,0.0882910152149669,-4.11353031353198,3.89653846184033e-05,0.0101313198784735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g9804",22.4163241890396,-2.5427954105155,0.618163670707941,-4.11346627278082,3.89762008663473e-05,0.0101313198784735,3785,7410,"sp|Q09575|YRD6_CAEEL","Q09575","YRD6",1.89e-16,"Uncharacterized protein K02A2.6","DNA integration [GO:0015074]","GO:0003676; GO:0008270; GO:0015074"
"g30758",338.203936766244,0.363254167809753,0.0882806704184846,4.11476449020819,3.87574923754447e-05,0.0101313198784735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g32960",723.037397330522,0.437899278434313,0.106472459535393,4.11279386561694,3.90899401448874e-05,0.0101313198784735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4291",359.058222881933,0.740483798490274,0.180134070424643,4.11073705681929,3.94398130846916e-05,0.0101751099427029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g69936",26.9805594869241,1.88709822058943,0.459331375675023,4.10835906390281,3.98480252850847e-05,0.0102334823656791,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g18683",150.141234918755,0.517145694111898,0.126060838232727,4.10235011413435,4.08974788488293e-05,0.0104552545700721,46,4414,"sp|Q6DJ55|FAKD4_XENTR","Q6DJ55","FAKD4",4.38e-45,"FAST kinase domain-containing protein 4 (Protein TBRG4) (Transforming growth factor beta regulator 4)","mitochondrial mRNA processing [GO:0090615]; mitochondrial RNA processing [GO:0000963]; mRNA metabolic process [GO:0016071]; regulation of mitochondrial mRNA stability [GO:0044528]","GO:0000963; GO:0003723; GO:0005739; GO:0005759; GO:0016071; GO:0035770; GO:0044528; GO:0090615"
"g33907",100.945940760124,-0.843396036897776,0.206105478390245,-4.0920602571314,4.27557509156141e-05,0.0108436777330994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g52019",401.386035015363,1.05771524185082,0.258495873235487,4.09180707069644,4.28024689155446e-05,0.0108436777330994,1429,16384,"sp|Q9NBX4|RTXE_DROME","Q9NBX4","RTXE",2.44e-53,"Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g13019",758.57342145445,0.520496403278133,0.127307689869204,4.08849146357846,4.34187521450182e-05,0.0109000057948702,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g73734",185.120775681942,2.38823033638978,0.584277719607124,4.08749171198186,4.36062249536963e-05,0.0109000057948702,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g126551",20.817492426479,-0.928352004883176,0.227009224852965,-4.08949021998764,4.32322295393286e-05,0.0109000057948702,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g74523",5856.40861228115,-0.272945482042424,0.0668985338240402,-4.07999198846927,4.50372529597221e-05,0.0112078990307995,0,6289,"sp|Q9NL83|ORCKA_PROCL","Q9NL83","ORCKA",9.52e-50,"Orcokinin peptides type A [Cleaved into: Orcomyotropin-like peptide; Orcokinin; Orcokinin-like peptide 1; Orcokinin-like peptide 2; Orcokinin-like peptide 3; Orcokinin-like peptide 4]","neuropeptide signaling pathway [GO:0007218]","GO:0005184; GO:0005576; GO:0007218"
"g311",32.7527438517398,-0.856658895428058,0.210282649667814,-4.073844878697,4.62432885148714e-05,0.0114573349456097,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g140128",19.4758982034434,1.09299794173553,0.268382262818061,4.07254164362001,4.65028823744777e-05,0.0114711189057253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g119583",23.2966855648256,1.19085042002495,0.292581237433015,4.07015306406171,4.69822592729442e-05,0.0115387608123534,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4292",30.0203115377645,1.03300859491506,0.254059674303731,4.06600771155869,4.78253538524029e-05,0.0116947545711602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g17924",217.544936310526,-0.536286829057233,0.131986849969902,-4.06318378822985,4.84078847498639e-05,0.0117351562676804,41776,52524,"sp|P11369|LORF2_MOUSE","P11369","LORF2",5e-11,"LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]","GO:0003964; GO:0004519; GO:0006310; GO:0046872"
"g160502",98.3457994036482,1.27301550909042,0.31328632588246,4.06342506492937,4.83578515422075e-05,0.0117351562676804,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g1344",48.6826411034085,-0.814337016960356,0.200702355344041,-4.05743627454909,4.9614348818259e-05,0.0118272289512595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g9144",107.74391984203,-0.438199428753222,0.107989523443112,-4.05779574519619,4.95380640954921e-05,0.0118272289512595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g19705",125.639339871214,0.480084958053713,0.118288708794438,4.05858651215816,4.93706433591517e-05,0.0118272289512595,0,14836,"sp|Q2KJJ9|F16P2_BOVIN","Q2KJJ9","F16P2",3.87e-12,"Fructose-1,6-bisphosphatase isozyme 2 (FBPase 2) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase 2) (Muscle FBPase)","fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]; fructose metabolic process [GO:0006000]; gluconeogenesis [GO:0006094]; sucrose biosynthetic process [GO:0005986]","GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0005986; GO:0006000; GO:0006002; GO:0006094; GO:0030018; GO:0030054; GO:0030388; GO:0042132; GO:0042802; GO:0046872"
"g38625",27.0820378713392,1.23010445425194,0.303285472515643,4.05592936598206,4.99353494725029e-05,0.0118272289512595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g129575",89.783947909065,0.554906982038141,0.13678284722209,4.05684625892569,4.97397998551756e-05,0.0118272289512595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g155268",112.59978154244,1.22413296434381,0.301852880638915,4.05539599871552,5.00494379716184e-05,0.0118272289512595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g3678",736.633930003668,-0.550872258206499,0.136075206595988,-4.04829264630151,5.1592612962334e-05,0.0120984321251736,0,51393,"sp|P21328|RTJK_DROME","P21328","RTJK",1.1e-19,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g17579",131.70535662958,1.9807331314147,0.489295200367491,4.04813521556527,5.16273196195309e-05,0.0120984321251736,34425,50323,"sp|P21328|RTJK_DROME","P21328","RTJK",1.79e-21,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g86267",26.2185968848541,0.770424589793287,0.190449663884532,4.04529246247652,5.22578434275653e-05,0.0121953760583117,0,5514,"sp|P0C2X9|AL4A1_RAT","P0C2X9","AL4A1",1.2e-29,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial (P5C dehydrogenase) (EC 1.2.1.88) (Aldehyde dehydrogenase family 4 member A1) (L-glutamate gamma-semialdehyde dehydrogenase)","proline catabolic process to glutamate [GO:0010133]","GO:0003842; GO:0004029; GO:0005759; GO:0010133; GO:0042802"
"g2444",40.3077777036099,-0.804757635190171,0.199115157818586,-4.04166937367664,5.30720267520925e-05,0.0123342021842611,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g63887",75.1481597174963,1.72913557150295,0.428008128905535,4.039959651992,5.34603976123189e-05,0.0123733320267985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g67644",50.5169495785923,0.876025243581352,0.217350666233822,4.03046955760854,5.56655384540481e-05,0.0128179519359884,0,11114,"sp|Q95SX7|RTBS_DROME","Q95SX7","RTBS",1.01e-24,"Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g104316",23.7113042972454,2.44413554915809,0.606523531540612,4.02974562742819,5.58372430624293e-05,0.0128179519359884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g117546",31.6418267484138,0.713432947025495,0.17712524763725,4.02784445776242,5.62905620578755e-05,0.0128694869563375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g10906",967.194834253308,0.560089408500025,0.139088476828142,4.02685701412974,5.65273836267924e-05,0.0128713081374011,40406,62154,"sp|Q02253|MMSA_RAT","Q02253","MMSA",1.33e-34,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial (MMSDH) (Malonate-semialdehyde dehydrogenase [acylating]) (EC 1.2.1.18) (EC 1.2.1.27) (Aldehyde dehydrogenase family 6 member A1)","beta-alanine catabolic process [GO:0019484]; brown fat cell differentiation [GO:0050873]; thymine catabolic process [GO:0006210]; thymine metabolic process [GO:0019859]; valine catabolic process [GO:0006574]; valine metabolic process [GO:0006573]","GO:0000062; GO:0004491; GO:0005739; GO:0006210; GO:0006573; GO:0006574; GO:0016790; GO:0018478; GO:0019484; GO:0019859; GO:0050873; GO:0102662"
"g4154",1641.29296066838,0.376996707189431,0.0938182457357972,4.01837301723907,5.86013758170724e-05,0.0128744475730617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g10524",208.035512093094,0.783001288690722,0.194746579721508,4.02061638160954,5.80460637413315e-05,0.0128744475730617,4159,13604,"sp|Q99NB1|ACS2L_MOUSE","Q99NB1","ACS2L",5.16e-30,"Acetyl-coenzyme A synthetase 2-like, mitochondrial (EC 6.2.1.1) (Acetate--CoA ligase 2) (Acetyl-CoA synthetase 2) (AceCS2) (Acyl-CoA synthetase short-chain family member 1) (Propionate--CoA ligase) (EC 6.2.1.17)","acetate biosynthetic process [GO:0019413]; acetyl-CoA biosynthetic process [GO:0006085]; acetyl-CoA biosynthetic process from acetate [GO:0019427]; propionate biosynthetic process [GO:0019542]","GO:0003987; GO:0005524; GO:0005739; GO:0005759; GO:0006085; GO:0016208; GO:0019413; GO:0019427; GO:0019542; GO:0050218"
"g17633",64.8646183846288,1.69166898324707,0.420559303152671,4.02242673165397,5.76015754633716e-05,0.0128744475730617,43915,53258,"sp|Q04519|ASM_MOUSE","Q04519","ASM",3.3e-13,"Sphingomyelin phosphodiesterase (EC 3.1.4.12) (EC 3.1.4.3) (Acid sphingomyelinase) (ASMase)","cellular response to calcium ion [GO:0071277]; cellular response to UV [GO:0034644]; ceramide biosynthetic process [GO:0046513]; ceramide metabolic process [GO:0006672]; cholesterol metabolic process [GO:0008203]; negative regulation of MAP kinase activity [GO:0043407]; plasma membrane repair [GO:0001778]; positive regulation of apoptotic process [GO:0043065]; positive regulation of endocytosis [GO:0045807]; positive regulation of protein dephosphorylation [GO:0035307]; response to cocaine [GO:0042220]; response to interleukin-1 [GO:0070555]; response to ionizing radiation [GO:0010212]; response to tumor necrosis factor [GO:0034612]; response to type I interferon [GO:0034340]; response to virus [GO:0009615]; response to xenobiotic stimulus [GO:0009410]; sphingomyelin catabolic process [GO:0006685]; termination of signal transduction [GO:0023021]; viral entry into host cell [GO:0046718]; wound healing [GO:0042060]","GO:0001778; GO:0004767; GO:0005615; GO:0005764; GO:0005768; GO:0005811; GO:0005886; GO:0006672; GO:0006685; GO:0008081; GO:0008203; GO:0008270; GO:0009410; GO:0009615; GO:0010212; GO:0016798; GO:0023021; GO:0034340; GO:0034612; GO:0034644; GO:0035307; GO:0036019; GO:0042060; GO:0042220; GO:0042599; GO:0043065; GO:0043407; GO:0045807; GO:0046513; GO:0046718; GO:0061750; GO:0070555; GO:0071277"
"g41501",45.7450397374734,0.998925376612154,0.248566760771832,4.01874077415001,5.85099994936338e-05,0.0128744475730617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g54019",160.770871049057,-0.37534238317008,0.0932999320323563,-4.0229652368869,5.74699816728881e-05,0.0128744475730617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g87960",58.9499268425303,0.596332153047234,0.148343836621011,4.01993211602545,5.82149132483849e-05,0.0128744475730617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g131580",32.6990735607164,0.707607876208587,0.175830044594361,4.02438546746111,5.71242862707337e-05,0.0128744475730617,0,3502,"sp|Q10126|YSM6_CAEEL","Q10126","YSM6",4.85e-11,"Putative uncharacterized transposon-derived protein F52C9.6",NA,NA
"g143778",160.391380345229,0.520794202111664,0.129453599897655,4.02301830558129,5.74570287725515e-05,0.0128744475730617,0,1564,"sp|Q2KJJ9|F16P2_BOVIN","Q2KJJ9","F16P2",1.98e-12,"Fructose-1,6-bisphosphatase isozyme 2 (FBPase 2) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase 2) (Muscle FBPase)","fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]; fructose metabolic process [GO:0006000]; gluconeogenesis [GO:0006094]; sucrose biosynthetic process [GO:0005986]","GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0005986; GO:0006000; GO:0006002; GO:0006094; GO:0030018; GO:0030054; GO:0030388; GO:0042132; GO:0042802; GO:0046872"
"g157842",43.3686545707952,1.08322586107001,0.269562074205108,4.0184653730101,5.85784155382895e-05,0.0128744475730617,0,1264,"sp|Q3LSM4|AGT_AEDAE","Q3LSM4","AGT",2.1e-21,"Alanine--glyoxylate aminotransferase (EC 2.6.1.44)","glyoxylate catabolic process [GO:0009436]","GO:0005777; GO:0008453; GO:0009436; GO:0030170"
"g8760",120.198581122381,-0.610533069593041,0.152087216386546,-4.01436152293894,5.96069260257674e-05,0.0130444075235066,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g3492",50.1584989132508,-0.610033220577482,0.152070176844709,-4.01152437141198,6.03279477645661e-05,0.0131028633597083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g137245",23.995455627266,2.71803959841422,0.677565748853481,4.0114772669862,6.03399880901188e-05,0.0131028633597083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g81992",6398.4731325213,0.501808592691124,0.125173198274549,4.00891404556492,6.09986125893992e-05,0.0131949383432807,0,1274,"sp|Q4R6V2|TCPE_MACFA","Q4R6V2","TCPE",0,"T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon)","binding of sperm to zona pellucida [GO:0007339]; chaperone-mediated protein folding [GO:0061077]; positive regulation of establishment of protein localization to telomere [GO:1904851]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein stabilization [GO:0050821]; response to virus [GO:0009615]; toxin transport [GO:1901998]","GO:0003730; GO:0005524; GO:0005813; GO:0005832; GO:0005874; GO:0007339; GO:0009615; GO:0016887; GO:0031681; GO:0032212; GO:0044183; GO:0044297; GO:0048027; GO:0048487; GO:0050821; GO:0051082; GO:0061077; GO:1901998; GO:1904851"
"g4714",1514.44233045725,0.280308711422441,0.0699751439268188,4.00583258128905,6.17994113057025e-05,0.0132198723104608,48571,57994,"sp|Q94613|RS19_MYAAR","Q94613","RS19",3.68e-17,"40S ribosomal protein S19","translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412"
"g13459",2744.81477501215,0.574346944749483,0.143393023777629,4.00540367737952,6.19116590745003e-05,0.0132198723104608,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g33250",126.887013895208,-0.55086434414013,0.137507536427926,-4.00606656515051,6.17382570096518e-05,0.0132198723104608,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g132349",374.428421816095,0.487705312348551,0.121778352474257,4.00486048989413,6.2054092848079e-05,0.0132198723104608,0,3278,"sp|O16797|RL3_DROME","O16797","RL3",1.66e-20,"60S ribosomal protein L3","cytoplasmic translation [GO:0002181]; ribosomal large subunit assembly [GO:0000027]","GO:0000027; GO:0002181; GO:0003723; GO:0003735; GO:0022625; GO:0022626"
"g21562",130.691266739801,-0.788690335337186,0.197076869801239,-4.00194267410791,6.28245220314517e-05,0.0132810740726569,0,30170,"sp|P47736|RPGP1_HUMAN","P47736","RPGP1",2.84e-11,"Rap1 GTPase-activating protein 1 (Rap1GAP) (Rap1GAP1)","activation of GTPase activity [GO:0090630]; adaptive immune response [GO:0002250]; cellular response to glial cell derived neurotrophic factor [GO:1990792]; negative regulation of GTP binding [GO:1904425]; negative regulation of microvillus assembly [GO:1903697]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of thyroid gland epithelial cell proliferation [GO:1904442]; positive regulation of GTPase activity [GO:0043547]; regulation of GTPase activity [GO:0043087]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","GO:0000139; GO:0002250; GO:0003924; GO:0005096; GO:0005737; GO:0005769; GO:0005829; GO:0007165; GO:0016020; GO:0030424; GO:0030425; GO:0031267; GO:0042803; GO:0043025; GO:0043087; GO:0043547; GO:0045665; GO:0051056; GO:0090630; GO:1903697; GO:1904425; GO:1904442; GO:1990792"
"g27152",156.545146898845,-0.663362733355158,0.165753856650392,-4.00209531627565,6.27839944676131e-05,0.0132810740726569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g114986",28.7044599906161,1.17845424018266,0.294532865974139,4.0010958922531,6.30497986806905e-05,0.0132810740726569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g31820",281.351282994289,-0.648445006646305,0.162122866662263,-3.99971342720675,6.34192318479046e-05,0.0133090464089173,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g50088",76.7815124360578,1.57481494689518,0.393935570538538,3.99764597226469,6.39755389916964e-05,0.013375882022197,3755,7349,"sp|Q9NBX4|RTXE_DROME","Q9NBX4","RTXE",1.94e-24,"Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g38673",47.8362208829532,0.44765907657464,0.112056459805541,3.99494216889854,6.47100463781619e-05,0.0134793423274096,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g22455",277.998507221242,0.365173024135648,0.0914918093844676,3.99131929505422,6.5706745008457e-05,0.0135365522079327,0,10750,"sp|Q95SX7|RTBS_DROME","Q95SX7","RTBS",7.19e-31,"Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g63143",22.0577753058713,0.990715915942588,0.248191974445214,3.99173227964823,6.55923982849884e-05,0.0135365522079327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g127088",37.3016191548238,-0.642994798476122,0.161034534600732,-3.99290003271882,6.52700903660723e-05,0.0135365522079327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g307",61.6154157746045,-0.667143266812854,0.16728218029673,-3.98813110654976,6.65958584409532e-05,0.0135918779079154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g18709",25.2046779189139,1.94394921841723,0.48738013889002,3.98856880554153,6.64731234114372e-05,0.0135918779079154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g70822",302.315635267337,0.313797430208797,0.0786901643115576,3.98775924480701,6.67003005331362e-05,0.0135918779079154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g2954",114.92346767779,-0.570548505774255,0.143190792879697,-3.984533462662,6.76128294098011e-05,0.0137280893561951,3695,16900,"sp|Q640T2|WIPI3_XENTR","Q640T2","WIPI3",8.23e-24,"WD repeat domain phosphoinositide-interacting protein 3 (WIPI-3) (WD repeat-containing protein 45-like) (WDR45-like protein) (WD repeat-containing protein 45B)","autophagosome assembly [GO:0000045]; autophagy of mitochondrion [GO:0000422]; autophagy of nucleus [GO:0044804]; cellular response to starvation [GO:0009267]; protein lipidation [GO:0006497]; protein localization to phagophore assembly site [GO:0034497]","GO:0000045; GO:0000407; GO:0000422; GO:0005764; GO:0005829; GO:0006497; GO:0009267; GO:0019898; GO:0032266; GO:0034045; GO:0034497; GO:0044804; GO:0080025"
"g91021",203.877742249406,0.305221810346285,0.0766220994478441,3.98346968493139,6.79163386652787e-05,0.0137401105007648,0,7562,"sp|Q10126|YSM6_CAEEL","Q10126","YSM6",8.79e-19,"Putative uncharacterized transposon-derived protein F52C9.6",NA,NA
